,a,b
33647,9.89,0.05
33648,10.63,0.25
33649,10.84,6.71
33650,11.29,0.29
33651,10.04,1.15
33652,11.85,0.04
33653,10.24,0.04
33654,11.5,0.21
33655,11.87,0.05
33656,12.54,3.01
33657,10.97,1.26
33658,13.0,11.56
33659,10.73,1.22
33660,11.03,5.28
33661,10.81,0.47
33662,10.02,0.03
33663,12.59,4.84
33664,8.48,8.48
33665,13.75,1.92
33666,8.96,0.05
33667,6.79,0.08
33668,9.16,0.05
33669,11.14,1.22
33670,11.17,0.79
33671,11.4,1.94
33672,7.95,0.02
33673,8.53,0.41
33674,8.5,0.54
33675,7.6,30.39
33676,9.24,0.06
33677,9.67,2.0
33678,8.22,0.65
33679,13.49,6.72
33680,8.79,4.19
33681,14.13,1.77
33682,10.74,0.19
33683,10.06,0.11
33684,13.31,26.47
33685,9.71,1.88
33686,5.74,0.0
33687,8.73,1.32
33688,8.5,17.48
33689,9.88,1.53
33690,9.99,2.05
33691,7.99,13.13
33692,7.68,11.49
33693,11.64,0.24
33694,8.6,6.74
33695,10.72,0.72
33696,10.08,1.29
33697,13.4,4.41
33698,7.1,1.4
33699,9.14,0.96
33700,11.06,6.22
33701,9.4,114.45
33702,10.31,0.23
33703,11.99,13.43
33704,12.26,0.63
33705,9.35,1.83
33706,10.17,1.44
33707,10.93,0.17
33708,9.66,0.09
33709,7.2,0.26
33710,13.64,1.64
33711,8.97,11.23
33712,12.5,0.14
33713,10.87,0.01
33714,10.99,1.13
33715,6.58,24.56
33716,8.27,107.7
33717,8.04,0.19
33718,10.07,0.25
33719,9.87,7.14
33720,10.58,7.46
33721,10.28,48.11
33722,8.66,0.18
33723,11.63,21.1
33724,8.79,0.3
33725,8.17,27.92
33726,7.35,1.44
33727,9.18,0.12
33728,6.47,1.21
33729,11.63,0.09
33730,11.61,0.43
33731,9.94,0.24
33732,10.19,0.35
33733,8.95,0.07
33734,9.34,0.57
33735,8.56,5.15
33736,9.47,0.07
33737,11.76,3.31
33738,8.09,0.27
33739,11.2,2.65
33740,7.02,0.34
33741,7.94,0.08
33742,4.14,0.41
33743,10.54,1.78
33744,8.04,2.61
33745,8.95,1.55
33746,9.37,3.67
33747,7.85,5.34
33748,9.52,21.44
33749,12.44,1.23
33750,8.85,4.88
33751,9.17,0.02
33752,10.08,10.45
33753,10.11,2.19
33754,9.22,2.55
33755,11.71,14.17
33756,11.81,0.63
33757,12.91,141.91
33758,11.75,1.16
33759,11.4,11.83
33760,11.71,1.22
33761,9.53,0.76
33762,14.94,0.97
33763,11.74,8.18
33764,8.17,2.25
33765,9.01,0.11
33766,10.66,2.59
33767,5.96,0.38
33768,7.82,3.44
33769,7.48,0.1
33770,8.36,15.86
33771,13.48,1.16
33772,7.6,8.82
33773,12.17,1.63
33774,8.51,9.88
33775,6.61,0.21
33776,11.77,0.81
33777,13.59,2.53
33778,7.19,2.05
33779,6.25,0.57
33780,10.85,0.06
33781,12.53,0.16
33782,11.56,7.17
33783,11.31,1.86
33784,11.87,2.89
33785,11.34,21.11
33786,6.99,0.47
33787,13.18,3.93
33788,7.09,0.68
33789,6.56,0.97
33790,14.84,0.03
33791,12.51,0.86
33792,8.27,1.41
33793,8.7,0.03
33794,8.15,0.24
33795,8.78,0.03
33796,12.2,0.47
33797,14.43,0.76
33798,5.75,1.52
33799,8.6,1.6
33800,10.19,10.68
33801,12.13,9.41
33802,10.7,4.56
33803,16.53,0.27
33804,12.62,0.51
33805,9.59,0.05
33806,10.99,34.1
33807,11.62,0.61
33808,9.19,4.99
33809,11.39,7.44
33810,8.57,1.11
33811,10.36,1.6
33812,10.43,0.06
33813,8.42,0.19
33814,8.11,2.01
33815,11.1,17.56
33816,8.0,0.99
33817,10.72,0.95
33818,10.19,29.33
33819,10.0,1.22
33820,12.87,32.27
33821,7.01,183.87
33822,8.34,1.0
33823,7.51,0.02
33824,11.16,0.17
33825,12.25,15.44
33826,10.66,4.29
33827,8.42,0.51
33828,10.22,5.45
33829,11.25,96.2
33830,7.56,0.25
33831,10.84,3.4
33832,7.24,4.57
33833,9.65,0.23
33834,10.81,0.08
33835,11.54,2.85
33836,10.01,68.24
33837,9.13,782.38
33838,12.49,0.47
33839,12.79,0.15
33840,7.86,18.61
33841,7.73,17.61
33842,10.21,42.33
33843,11.76,5.74
33844,13.1,0.1
33845,13.14,0.1
33846,10.09,0.65
33847,7.07,0.12
33848,4.22,0.26
33849,9.05,1.14
33850,8.46,13.94
33851,5.49,1.8
33852,7.61,0.1
33853,10.32,0.2
33854,10.32,71.23
33855,8.9,0.07
33856,11.44,0.02
33857,6.14,2.14
33858,8.12,0.07
33859,10.65,1.31
33860,10.72,0.2
33861,10.3,0.95
33862,13.66,206.65
33863,9.13,0.52
33864,13.02,2.7
33865,9.67,0.93
33866,10.87,2.11
33867,8.67,3.91
33868,9.2,0.0
33869,11.54,11.72
33870,8.63,0.97
33871,7.17,0.71
33872,8.35,0.49
33873,12.46,0.47
33874,9.63,0.05
33875,7.25,8.96
33876,8.35,3.6
33877,9.29,0.15
33878,13.5,6.23
33879,9.53,0.48
33880,12.86,0.01
33881,6.67,0.2
33882,12.99,1.39
33883,8.68,7.69
33884,11.31,7.89
33885,8.55,0.1
33886,9.84,2.76
33887,9.49,0.04
33888,10.14,3.85
33889,8.81,13.45
33890,11.56,3.44
33891,11.5,0.06
33892,7.52,78.02
33893,10.07,0.05
33894,7.43,0.18
33895,11.18,1.55
33896,9.9,2.81
33897,9.29,0.5
33898,7.33,0.06
33899,7.53,0.63
33900,10.08,3.44
33901,10.26,68.49
33902,6.74,0.71
33903,11.82,26.11
33904,5.38,2.94
33905,11.56,1.14
33906,12.54,0.06
33907,10.45,48.16
33908,11.48,1.89
33909,9.49,5.45
33910,9.96,11.69
33911,9.64,11.02
33912,10.97,4.87
33913,8.68,0.8
33914,12.41,0.47
33915,10.91,3.02
33916,8.32,2.31
33917,9.25,0.78
33918,7.64,35.94
33919,12.45,0.5
33920,11.2,1.85
33921,6.67,0.01
33922,7.48,0.19
33923,11.14,0.21
33924,7.31,3.22
33925,6.52,0.55
33926,12.34,0.33
33927,9.98,1.83
33928,13.27,1.08
33929,10.61,0.28
33930,8.12,89.82
33931,10.74,5.86
33932,6.97,0.2
33933,11.17,5.24
33934,10.69,7.86
33935,11.85,0.01
33936,10.78,0.02
33937,9.35,8.32
33938,11.08,1.35
33939,8.51,0.97
33940,11.67,1.13
33941,10.2,3.62
33942,9.59,0.3
33943,12.98,0.21
33944,10.27,0.06
33945,7.41,3.82
33946,13.97,25.9
33947,8.47,99.69
33948,9.97,1.13
33949,8.66,0.15
33950,16.6,11.74
33951,9.32,0.01
33952,7.1,10.74
33953,10.55,1.95
33954,8.93,0.46
33955,12.06,4.25
33956,14.5,0.08
33957,7.92,1.11
33958,10.56,1.98
33959,10.09,1.83
33960,13.42,0.58
33961,7.45,14.66
33962,11.11,0.37
33963,6.74,0.28
33964,8.49,0.03
33965,11.05,0.06
33966,8.53,0.24
33967,9.21,0.55
33968,8.72,3.96
33969,9.67,0.06
33970,9.79,5.43
33971,10.65,2.35
33972,13.25,0.08
33973,9.53,163.2
33974,11.46,0.18
33975,9.48,0.23
33976,11.92,0.82
33977,11.57,0.22
33978,11.25,0.2
33979,10.81,0.94
33980,10.05,0.12
33981,10.28,0.19
33982,12.14,1.11
33983,8.85,0.51
33984,10.91,0.64
33985,9.68,0.28
33986,9.73,0.18
33987,9.45,0.29
33988,8.52,2.07
33989,8.15,3.78
33990,11.02,0.05
33991,9.15,1.0
33992,9.82,0.16
33993,8.75,0.52
33994,7.49,2.81
33995,11.65,0.45
33996,11.46,0.01
33997,8.29,7.16
33998,13.32,4.33
33999,8.39,0.25
34000,9.55,0.04
34001,12.5,7.02
34002,8.58,0.01
34003,7.3,0.08
34004,8.91,9.41
34005,9.31,0.92
34006,10.64,0.03
34007,9.01,2.21
34008,12.12,0.31
34009,12.42,0.15
34010,10.06,1.94
34011,9.23,2.32
34012,9.83,2.82
34013,9.37,0.67
34014,8.74,133.02
34015,11.92,19.74
34016,7.35,0.14
34017,7.17,0.19
34018,8.62,4.03
34019,13.43,1.6
34020,8.36,0.31
34021,10.15,4.51
34022,11.07,1.5
34023,11.14,2.47
34024,7.83,0.09
34025,10.21,0.78
34026,10.64,0.19
34027,12.14,1.19
34028,8.77,0.55
34029,11.52,84.34
34030,9.92,18.26
34031,9.78,0.05
34032,9.14,0.09
34033,10.64,3.12
34034,10.64,174.84
34035,11.53,0.24
34036,9.74,51.98
34037,9.62,1.24
34038,11.94,0.19
34039,6.66,0.01
34040,10.29,8.39
34041,9.17,0.15
34042,13.5,0.21
34043,8.56,30.53
34044,9.99,1.32
34045,9.31,8.68
34046,11.98,2.7
34047,10.15,0.71
34048,8.88,9.09
34049,11.83,0.22
34050,8.2,12.42
34051,12.14,3.65
34052,13.17,0.06
34053,9.48,0.06
34054,9.78,0.22
34055,10.32,6.8
34056,8.07,0.32
34057,10.99,2.01
34058,9.06,3.64
34059,10.24,1.66
34060,7.91,4.67
34061,12.72,15.66
34062,13.34,3.48
34063,12.32,0.05
34064,11.6,6.65
34065,6.92,0.37
34066,9.49,0.88
34067,10.34,0.34
34068,9.26,4.78
34069,12.14,0.3
34070,8.98,0.26
34071,10.27,0.16
34072,11.53,7.85
34073,9.45,3.28
34074,11.03,3.18
34075,10.81,0.76
34076,11.88,0.01
34077,10.64,3.88
34078,8.45,0.75
34079,14.62,3.64
34080,11.15,0.76
34081,11.09,2.92
34082,11.2,4.87
34083,10.29,0.34
34084,12.99,0.11
34085,8.1,0.37
34086,12.53,0.31
34087,6.69,0.29
34088,10.56,0.43
34089,11.52,1.02
34090,7.9,0.82
34091,12.05,0.01
34092,9.94,0.21
34093,11.89,9.85
34094,6.91,0.84
34095,11.78,3.81
34096,10.45,3.01
34097,10.49,6.18
34098,12.08,2.88
34099,9.24,0.42
34100,10.35,0.64
34101,9.36,0.11
34102,7.86,18.36
34103,8.46,4.09
34104,13.52,0.98
34105,6.66,25.3
34106,9.45,2.24
34107,5.73,2.19
34108,9.16,1.81
34109,12.54,1.33
34110,8.3,2.02
34111,10.02,2.54
34112,10.69,1.79
34113,15.02,1.62
34114,9.03,0.24
34115,10.91,17.41
34116,14.0,12.21
34117,8.87,1.83
34118,11.98,3.14
34119,9.93,4.6
34120,11.09,3.65
34121,15.01,11.18
34122,10.91,0.01
34123,10.7,1.12
34124,13.34,9.65
34125,8.09,0.21
34126,12.22,211.38
34127,8.39,0.05
34128,11.73,0.05
34129,9.68,1.74
34130,10.41,25.14
34131,8.98,2.86
34132,8.93,0.41
34133,7.81,0.19
34134,7.26,0.83
34135,11.24,5.86
34136,11.3,1.71
34137,10.23,8.02
34138,7.82,42.17
34139,8.8,5.21
34140,10.85,1.41
34141,8.98,11.6
34142,6.51,0.21
34143,11.06,8.07
34144,9.01,4.78
34145,11.89,5.95
34146,4.8,1.85
34147,10.95,0.18
34148,7.93,3.49
34149,13.92,3.38
34150,13.28,0.05
34151,8.36,1.87
34152,9.65,4.34
34153,14.8,9.17
34154,11.45,2.23
34155,13.9,0.1
34156,9.66,0.89
34157,10.31,1.71
34158,10.95,24.74
34159,9.37,0.01
34160,10.91,0.08
34161,12.43,0.1
34162,9.19,1.07
34163,12.13,2.35
34164,12.88,0.6
34165,10.47,10.55
34166,6.06,1.1
34167,5.94,5.81
34168,8.55,0.02
34169,9.14,0.6
34170,9.73,1.34
34171,8.72,2.51
34172,12.72,1.54
34173,10.25,4.53
34174,12.25,0.05
34175,11.21,32.55
34176,12.47,0.24
34177,8.81,1.7
34178,12.99,46.71
34179,9.2,0.1
34180,5.02,0.27
34181,9.64,0.03
34182,15.49,0.15
34183,10.31,0.05
34184,16.08,0.36
34185,13.27,3.78
34186,11.05,1.4
34187,9.66,0.75
34188,9.08,1.21
34189,9.99,0.26
34190,10.08,6.44
34191,10.79,1.1
34192,9.96,4.36
34193,10.64,0.28
34194,12.33,0.66
34195,9.27,0.72
34196,10.85,0.06
34197,8.9,0.35
34198,8.87,0.36
34199,7.91,7.13
34200,13.25,0.66
34201,7.86,4.03
34202,8.37,8.04
34203,11.74,0.46
34204,10.06,1.63
34205,10.03,4.07
34206,4.88,1.16
34207,9.73,0.3
34208,9.0,4.24
34209,12.3,15.95
34210,12.64,0.17
34211,11.06,0.4
34212,12.3,2.62
34213,9.24,2.88
34214,9.67,0.62
34215,6.63,0.65
34216,10.21,1.68
34217,9.68,61.82
34218,13.7,0.23
34219,9.13,71.04
34220,10.33,2.66
34221,9.49,4.16
34222,10.18,0.45
34223,6.64,0.03
34224,13.13,0.56
34225,10.18,16.29
34226,9.51,1.13
34227,13.34,0.48
34228,8.96,12.27
34229,12.81,0.23
34230,11.78,2.3
34231,12.98,65.11
34232,8.37,0.32
34233,15.46,1.36
34234,13.98,0.28
34235,3.75,59.08
34236,11.27,0.28
34237,10.8,136.9
34238,9.82,5.86
34239,7.04,2.2
34240,10.87,0.54
34241,8.52,0.21
34242,9.91,1.22
34243,10.41,0.57
34244,10.46,0.42
34245,9.04,0.93
34246,12.5,0.09
34247,8.7,0.56
34248,6.9,39.92
34249,11.23,9.36
34250,5.17,5.08
34251,11.6,1.93
34252,8.33,0.09
34253,10.49,1.28
34254,11.87,181.63
34255,10.38,0.22
34256,8.15,7.01
34257,9.07,0.55
34258,9.6,6.96
34259,14.0,2.1
34260,8.51,0.61
34261,10.76,1.98
34262,9.57,0.92
34263,10.49,24.17
34264,9.66,0.48
34265,11.95,0.58
34266,8.55,0.01
34267,12.38,0.11
34268,6.21,1.12
34269,8.65,49.36
34270,11.78,32.32
34271,6.71,0.07
34272,7.99,0.3
34273,9.33,27.2
34274,10.44,24.33
34275,9.77,29.91
34276,12.56,1.01
34277,10.24,6.43
34278,10.93,0.09
34279,10.67,0.01
34280,8.68,1.45
34281,8.66,0.01
34282,9.62,0.01
34283,13.59,7.87
34284,11.3,0.21
34285,10.37,3.12
34286,7.31,30.51
34287,6.37,0.01
34288,8.51,6.33
34289,8.88,3.29
34290,8.12,1.61
34291,12.51,7.3
34292,8.84,0.16
34293,13.6,2.16
34294,8.76,1.62
34295,10.66,6.53
34296,13.07,5.34
34297,11.98,1.14
34298,9.18,4.2
34299,10.13,0.26
34300,8.38,0.13
34301,8.2,11.69
34302,9.17,0.62
34303,12.43,0.45
34304,9.94,2.87
34305,11.63,0.97
34306,11.02,1.99
34307,7.21,0.74
34308,8.21,31.15
34309,10.12,1.06
34310,8.62,17.36
34311,8.45,0.01
34312,11.01,1.88
34313,11.81,0.37
34314,11.27,0.54
34315,10.81,0.42
34316,11.0,12.98
34317,10.76,0.18
34318,11.59,0.93
34319,5.93,2.82
34320,13.05,2.75
34321,10.46,1.18
34322,11.4,0.04
34323,9.34,0.33
34324,9.51,26.78
34325,10.99,0.08
34326,10.72,2.02
34327,9.75,4.59
34328,9.17,9.17
34329,9.89,0.39
34330,4.72,4.28
34331,10.47,1.34
34332,7.77,0.93
34333,6.96,0.68
34334,9.52,0.46
34335,11.92,0.36
34336,10.17,8.62
34337,7.7,0.61
34338,11.16,1.63
34339,7.82,0.22
34340,13.55,0.65
34341,11.32,27.81
34342,9.92,0.81
34343,9.78,0.26
34344,11.49,0.69
34345,8.23,0.08
34346,11.63,0.73
34347,13.17,3.6
34348,6.35,0.06
34349,10.75,0.93
34350,7.26,0.54
34351,8.73,0.26
34352,8.17,0.01
34353,12.06,0.51
34354,12.31,0.13
34355,9.15,5.72
34356,11.43,1.66
34357,9.21,1.05
34358,9.66,1.92
34359,11.28,2.83
34360,10.71,1.08
34361,9.09,12.84
34362,11.05,0.29
34363,9.13,3.11
34364,9.48,1.07
34365,12.4,2.42
34366,10.67,20.84
34367,12.68,0.1
34368,5.42,0.07
34369,10.96,1.33
34370,9.47,1.76
34371,8.49,1.07
34372,8.89,8.58
34373,11.27,4.19
34374,9.33,5.95
34375,8.74,3.55
34376,8.39,218.34
34377,6.74,0.22
34378,7.87,0.52
34379,9.7,0.03
34380,9.09,7.73
34381,9.17,0.47
34382,5.14,1.73
34383,11.01,2.8
34384,9.11,12.84
34385,12.09,95.03
34386,11.95,0.42
34387,9.1,0.16
34388,10.38,0.1
34389,12.44,1.79
34390,9.8,9.96
34391,9.77,8.17
34392,11.83,1.62
34393,7.96,43.21
34394,8.6,0.21
34395,8.44,6.63
34396,9.26,0.42
34397,6.1,0.74
34398,10.85,0.72
34399,10.04,1.12
34400,11.07,0.93
34401,9.84,0.66
34402,10.18,1.01
34403,6.27,0.29
34404,9.07,2.87
34405,11.04,0.1
34406,10.22,3.62
34407,10.64,0.1
34408,5.99,0.18
34409,13.07,35.23
34410,10.49,3.14
34411,10.66,0.19
34412,10.08,8.68
34413,9.64,8.17
34414,9.52,4.45
34415,9.49,2.33
34416,7.7,0.05
34417,9.78,8.85
34418,11.01,0.01
34419,14.52,2.47
34420,9.53,0.1
34421,9.11,2.21
34422,9.96,0.25
34423,10.31,8.54
34424,12.16,4.8
34425,10.39,5.53
34426,11.2,3.31
34427,13.81,0.33
34428,13.22,6.53
34429,9.51,4.41
34430,11.62,0.85
34431,7.21,0.26
34432,10.82,0.53
34433,10.14,0.62
34434,8.52,0.29
34435,7.48,0.01
34436,9.99,6.18
34437,9.03,1.99
34438,8.06,0.1
34439,11.69,1.79
34440,9.24,0.75
34441,11.25,1.04
34442,9.06,0.16
34443,7.23,3.88
34444,11.12,1.67
34445,12.22,0.55
34446,12.46,0.08
34447,10.01,0.33
34448,7.37,157.23
34449,6.77,0.08
34450,11.04,9.62
34451,11.14,26.11
34452,10.59,1.01
34453,11.37,0.03
34454,10.68,5.46
34455,12.56,1.14
34456,8.35,1.7
34457,9.86,2.29
34458,7.03,20.27
34459,8.9,0.04
34460,9.96,0.44
34461,9.67,0.24
34462,9.48,0.11
34463,8.06,2.91
34464,7.64,5.79
34465,11.0,1.94
34466,10.31,33.64
34467,11.65,0.12
34468,7.68,0.13
34469,10.68,0.18
34470,10.98,53.13
34471,9.29,0.14
34472,11.8,1.36
34473,13.27,0.7
34474,8.33,1.07
34475,8.46,0.74
34476,7.8,13.03
34477,6.94,12.36
34478,10.47,0.14
34479,10.65,7.78
34480,8.19,79.67
34481,10.72,4.19
34482,6.89,3.09
34483,9.42,0.13
34484,9.39,0.83
34485,6.56,170.69
34486,12.46,1.65
34487,7.07,1.39
34488,6.74,0.12
34489,11.32,6.39
34490,10.17,12.54
34491,10.05,1.93
34492,11.84,0.02
34493,6.98,0.71
34494,9.92,2.42
34495,9.74,0.45
34496,9.6,1.42
34497,8.66,12.77
34498,10.85,15.8
34499,9.35,0.91
34500,10.86,1.69
34501,8.61,0.03
34502,9.3,0.17
34503,9.75,0.23
34504,7.88,1.23
34505,14.33,0.43
34506,9.87,1.16
34507,8.75,2.59
34508,11.78,1.16
34509,13.59,4.37
34510,9.91,0.38
34511,11.65,0.02
34512,10.01,2.95
34513,8.65,2.21
34514,7.72,19.11
34515,15.79,2.07
34516,9.55,0.15
34517,12.64,1.05
34518,11.67,0.01
34519,10.7,0.84
34520,10.2,0.79
34521,11.47,0.24
34522,7.44,1.73
34523,7.27,13.6
34524,7.65,0.33
34525,8.31,0.04
34526,5.91,1.12
34527,10.71,0.02
34528,10.64,0.55
34529,10.12,0.04
34530,7.51,0.09
34531,8.3,4.02
34532,10.8,0.61
34533,11.49,9.7
34534,12.05,27.1
34535,11.38,0.26
34536,9.05,0.15
34537,7.1,0.1
34538,6.99,1.0
34539,10.22,5.37
34540,10.03,1.39
34541,8.75,3.03
34542,7.31,0.03
34543,10.69,0.03
34544,11.49,0.14
34545,12.04,0.44
34546,10.6,11.54
34547,9.7,2.79
34548,9.73,6.87
34549,12.44,0.23
34550,11.26,19.59
34551,7.54,0.47
34552,8.05,0.08
34553,5.87,5.96
34554,10.08,1.14
34555,11.86,1.36
34556,10.19,9.51
34557,13.1,37.14
34558,7.14,2.86
34559,10.69,0.23
34560,5.82,3.21
34561,12.35,0.11
34562,8.83,0.22
34563,12.55,0.01
34564,12.1,2.16
34565,10.3,0.09
34566,5.96,0.01
34567,7.85,17.59
34568,7.82,5.88
34569,11.05,1.29
34570,9.89,0.21
34571,12.11,0.2
34572,7.62,2.87
34573,12.47,0.4
34574,9.52,0.87
34575,11.95,1.08
34576,9.57,5.8
34577,13.75,0.85
34578,9.16,5.54
34579,11.58,0.18
34580,5.64,0.83
34581,13.66,2.45
34582,9.49,624.81
34583,8.12,0.81
34584,8.75,0.01
34585,13.73,0.19
34586,12.3,3.44
34587,11.37,6.88
34588,10.41,1.52
34589,9.17,4.41
34590,11.27,2.66
34591,9.87,3.64
34592,12.02,0.11
34593,10.07,0.05
34594,10.43,0.22
34595,11.68,0.2
34596,10.25,0.08
34597,12.36,0.78
34598,13.32,8.78
34599,9.1,1.16
34600,8.0,0.12
34601,9.55,0.1
34602,7.28,14.43
34603,9.97,0.23
34604,13.15,0.13
34605,10.02,0.01
34606,8.53,0.42
34607,10.53,3.44
34608,10.18,0.04
34609,10.06,4.23
34610,11.68,0.06
34611,5.71,0.82
34612,10.81,0.93
34613,11.85,1.42
34614,10.7,0.78
34615,10.5,0.1
34616,9.35,0.18
34617,13.79,0.49
34618,13.06,0.05
34619,10.75,2.27
34620,9.55,0.2
34621,6.76,24.37
34622,9.07,0.08
34623,8.79,0.07
34624,7.14,0.33
34625,8.77,0.1
34626,7.96,0.11
34627,13.33,0.44
34628,11.79,0.16
34629,10.87,0.67
34630,10.82,2.39
34631,5.28,0.58
34632,8.06,2.09
34633,9.58,8.95
34634,9.27,7.15
34635,13.74,14.47
34636,10.49,1.0
34637,9.75,1.65
34638,7.43,0.16
34639,10.65,5.42
34640,10.1,0.14
34641,11.41,73.5
34642,11.33,0.51
34643,9.87,41.36
34644,13.61,2.59
34645,14.47,12.51
34646,11.14,4.15
34647,10.68,0.09
34648,8.86,0.3
34649,12.39,4.32
34650,13.29,0.18
34651,7.26,0.75
34652,6.83,0.11
34653,9.71,0.05
34654,9.14,0.29
34655,9.99,0.8
34656,12.45,0.56
34657,9.91,14.06
34658,10.11,10.24
34659,10.52,0.53
34660,8.76,0.09
34661,13.29,0.02
34662,7.64,1.41
34663,8.31,1.87
34664,14.78,4.96
34665,7.98,0.51
34666,9.14,4.74
34667,13.36,137.06
34668,7.85,0.16
34669,10.83,0.04
34670,6.77,33.63
34671,11.94,3.31
34672,5.66,11.49
34673,11.84,1.37
34674,11.33,3.96
34675,12.39,3.24
34676,10.67,1.07
34677,11.67,0.15
34678,16.17,1.04
34679,9.25,9.25
34680,9.74,0.23
34681,9.37,2.08
34682,9.9,23.36
34683,9.72,5.15
34684,11.25,0.39
34685,9.34,5.77
34686,11.02,4.54
34687,9.34,24.45
34688,11.0,1.15
34689,10.19,0.87
34690,8.99,0.07
34691,11.92,0.02
34692,9.58,18.45
34693,9.47,3.95
34694,13.7,1.23
34695,10.46,1.45
34696,9.14,0.21
34697,8.17,0.32
34698,5.12,0.02
34699,9.19,1.72
34700,6.42,0.07
34701,7.76,0.78
34702,10.67,1.05
34703,9.48,0.43
34704,9.76,0.37
34705,12.66,0.06
34706,12.33,27.29
34707,8.71,3.18
34708,8.75,56.01
34709,9.97,2.12
34710,8.63,3.38
34711,7.18,2.3
34712,8.05,3.66
34713,12.41,0.02
34714,12.47,2.59
34715,13.52,0.41
34716,9.63,1.61
34717,13.59,0.49
34718,11.15,3.05
34719,11.8,0.46
34720,11.67,1.68
34721,6.1,0.02
34722,9.92,7.81
34723,10.22,0.0
34724,10.5,0.57
34725,11.02,0.38
34726,7.25,0.99
34727,9.45,2.91
34728,12.43,2.89
34729,11.52,0.36
34730,11.3,1.43
34731,10.03,1.92
34732,9.98,0.72
34733,10.37,32.86
34734,11.85,0.09
34735,9.9,0.53
34736,9.42,1.88
34737,4.92,1.32
34738,7.59,0.24
34739,10.24,0.01
34740,7.38,0.19
34741,10.22,33.98
34742,6.36,6.26
34743,9.14,4.51
34744,9.03,8.72
34745,7.89,0.99
34746,10.28,0.96
34747,8.28,2.37
34748,5.1,1.72
34749,7.9,0.2
34750,13.37,0.06
34751,9.47,5.47
34752,7.57,3.73
34753,12.62,0.07
34754,9.72,20.73
34755,10.89,23.68
34756,8.84,0.43
34757,9.05,9.43
34758,11.79,0.67
34759,11.15,0.19
34760,8.79,0.5
34761,9.59,0.62
34762,8.44,0.19
34763,9.27,0.09
34764,10.44,0.86
34765,9.37,86.22
34766,10.23,1.59
34767,11.63,0.23
34768,14.09,1.71
34769,10.83,9.47
34770,10.2,0.17
34771,10.4,0.0
34772,11.24,34.18
34773,7.95,19.35
34774,10.8,77.4
34775,7.89,8.78
34776,12.04,0.79
34777,8.14,0.16
34778,12.88,0.0
34779,11.12,1.02
34780,7.96,0.11
34781,8.45,46.3
34782,10.82,0.52
34783,9.97,0.85
34784,9.16,0.1
34785,11.5,0.89
34786,12.58,0.25
34787,12.13,0.18
34788,7.69,15.91
34789,10.9,0.11
34790,10.26,0.03
34791,11.7,1.4
34792,8.89,1.66
34793,9.36,0.1
34794,11.73,0.15
34795,11.66,0.42
34796,11.17,0.13
34797,10.0,1.04
34798,10.77,0.32
34799,10.6,15.4
34800,12.88,14.41
34801,11.26,0.2
34802,13.06,0.88
34803,10.25,1.69
34804,7.2,0.35
34805,10.36,0.66
34806,9.52,1.05
34807,10.67,0.13
34808,11.88,37.82
34809,8.43,0.92
34810,12.11,2.01
34811,7.75,0.02
34812,8.83,0.48
34813,9.0,0.08
34814,8.37,11.36
34815,11.47,0.04
34816,8.51,0.09
34817,11.96,1.78
34818,8.23,0.17
34819,12.4,0.52
34820,12.23,13.82
34821,9.53,0.21
34822,12.57,0.08
34823,12.47,0.56
34824,12.88,0.98
34825,7.54,2.41
34826,14.2,182.24
34827,8.24,0.45
34828,11.52,15.7
34829,11.35,0.2
34830,7.83,0.09
34831,11.58,0.22
34832,7.14,1.93
34833,10.21,60.26
34834,11.16,1.03
34835,9.27,0.45
34836,9.38,0.15
34837,11.73,85.47
34838,7.17,1.2
34839,6.66,23.11
34840,10.51,0.29
34841,11.82,2.38
34842,11.76,0.07
34843,10.31,1.13
34844,10.52,0.03
34845,9.15,2.58
34846,9.32,0.05
34847,11.79,22.03
34848,9.68,6.09
34849,12.07,0.4
34850,7.12,0.82
34851,8.11,0.32
34852,9.0,0.34
34853,10.66,1.03
34854,11.69,2.06
34855,12.8,6.1
34856,6.63,1.11
34857,10.22,0.33
34858,10.86,6.59
34859,10.75,0.23
34860,8.49,294.29
34861,11.91,1.31
34862,12.74,0.93
34863,10.15,4.61
34864,8.76,16.44
34865,4.8,99.52
34866,11.46,0.05
34867,12.25,0.22
34868,12.53,1.9
34869,10.16,1.2
34870,8.33,21.46
34871,8.79,10.35
34872,9.04,57.5
34873,8.38,0.32
34874,10.73,3.62
34875,9.93,1.11
34876,9.38,12.22
34877,10.12,5.85
34878,10.87,76.74
34879,11.61,0.75
34880,8.2,0.8
34881,10.0,0.04
34882,9.16,0.72
34883,9.99,2.71
34884,8.84,0.19
34885,8.52,2.14
34886,9.17,0.43
34887,12.84,7.0
34888,10.71,0.05
34889,11.15,14.58
34890,12.34,0.35
34891,11.22,2.16
34892,3.65,1.77
34893,9.77,0.68
34894,8.17,0.14
34895,10.87,109.74
34896,9.16,0.23
34897,11.66,2.25
34898,10.15,6.8
34899,10.1,2.95
34900,8.54,0.1
34901,9.03,28.35
34902,11.33,0.04
34903,12.41,1.05
34904,10.95,0.2
34905,12.52,0.26
34906,9.8,2.45
34907,8.05,41.14
34908,12.02,0.4
34909,8.73,0.64
34910,11.5,12.82
34911,7.77,3.08
34912,11.58,16.95
34913,10.7,1.34
34914,11.26,0.59
34915,13.95,0.31
34916,9.17,2.71
34917,11.95,1.35
34918,8.56,7.98
