,a,b
22063,0.44,1.63
22064,0.03,7.99
22065,1.36,14.58
22066,9.77,2.17
22067,7.45,1.59
22068,0.46,6.14
22069,0.26,7.8
22070,2.85,13.82
22071,4.91,0.42
22072,0.08,4.92
22073,48.35,0.07
22074,0.54,7.15
22075,0.0,0.08
22076,0.05,0.04
22077,0.12,0.2
22078,0.89,11.65
22079,0.75,0.13
22080,0.09,1.32
22081,0.14,0.04
22082,3.72,0.47
22083,0.09,0.21
22084,0.07,0.29
22085,0.26,0.31
22086,21.32,0.25
22087,6.53,1.33
22088,1.05,6.74
22089,2.73,0.32
22090,0.54,0.51
22091,5.22,63.1
22092,29.04,1.89
22093,3.01,2.14
22094,0.49,13.34
22095,0.01,1.18
22096,132.52,1.35
22097,0.35,0.06
22098,0.12,1.39
22099,0.77,0.14
22100,3.76,2.49
22101,0.31,0.07
22102,4.66,6.15
22103,0.02,0.2
22104,0.27,1.97
22105,0.8,8.1
22106,2.1,0.52
22107,0.78,2.47
22108,3.04,0.66
22109,63.52,0.17
22110,3.8,1.05
22111,0.51,0.53
22112,2.75,3.83
22113,126.42,0.29
22114,0.29,0.01
22115,2.35,0.02
22116,25.62,0.44
22117,0.97,0.13
22118,13.16,0.14
22119,3.23,0.31
22120,6.48,0.28
22121,8.41,0.87
22122,0.95,0.03
22123,0.04,3.99
22124,1.51,1.12
22125,0.37,13.7
22126,0.65,0.29
22127,12.45,0.56
22128,2.58,0.02
22129,1.34,0.2
22130,0.37,28.89
22131,0.01,0.19
22132,558.34,0.18
22133,0.05,0.24
22134,0.14,55.04
22135,1.52,3.04
22136,0.02,0.94
22137,0.74,49.56
22138,0.85,0.18
22139,5.96,6.51
22140,0.5,3.04
22141,32.9,67.79
22142,0.1,4.78
22143,1.67,0.07
22144,10.04,0.05
22145,0.08,0.11
22146,0.64,97.97
22147,0.25,0.3
22148,1.8,263.93
22149,0.95,1.23
22150,21.41,1.07
22151,5.91,0.0
22152,66.04,46.32
22153,9.4,0.09
22154,0.3,0.11
22155,0.14,1.21
22156,4.94,1.7
22157,0.01,0.58
22158,0.16,0.29
22159,0.08,106.95
22160,7.21,0.05
22161,0.45,0.26
22162,14.34,16.23
22163,1.04,20.95
22164,0.1,6.3
22165,0.22,1.17
22166,1.83,0.19
22167,1.34,16.7
22168,1.15,1.1
22169,0.05,4.57
22170,3.38,0.44
22171,7.68,3.26
22172,1.1,1.85
22173,0.06,61.26
22174,1.42,0.22
22175,7.19,7.86
22176,0.83,0.02
22177,0.15,0.07
22178,2.59,0.65
22179,9.6,0.6
22180,0.36,0.35
22181,1.38,13.13
22182,0.85,1.86
22183,0.23,11.33
22184,0.05,9.01
22185,3.94,9.24
22186,257.36,3.62
22187,33.8,0.34
22188,43.89,0.36
22189,0.78,0.11
22190,0.92,0.05
22191,0.39,1.26
22192,2.17,0.95
22193,0.01,0.02
22194,0.11,0.43
22195,11.37,0.23
22196,3.59,3.63
22197,0.87,0.03
22198,0.14,0.72
22199,1.36,0.07
22200,8.48,1.23
22201,0.02,0.62
22202,1.06,0.21
22203,0.95,0.9
22204,5.84,0.01
22205,0.25,3.25
22206,0.27,1.11
22207,45.93,4.89
22208,36.39,41.64
22209,0.1,3.12
22210,38.16,5.12
22211,0.16,2.88
22212,0.06,1.19
22213,2.87,5.0
22214,0.86,0.64
22215,3.95,0.06
22216,0.03,77.91
22217,0.03,1.81
22218,2.81,4.51
22219,1.0,0.11
22220,0.1,0.32
22221,3.78,9.32
22222,0.51,1.26
22223,0.16,2.34
22224,2.14,3.24
22225,2.38,3.67
22226,0.87,3.2
22227,0.12,2.77
22228,9.91,4.59
22229,0.24,0.08
22230,1.56,2.8
22231,0.13,1.66
22232,1.05,3.3
22233,0.69,65.25
22234,0.57,0.47
22235,4.04,0.45
22236,21.32,0.2
22237,0.07,1.29
22238,0.32,5.53
22239,0.47,0.02
22240,0.13,0.19
22241,8.6,0.11
22242,0.18,0.01
22243,0.01,1.43
22244,0.04,0.19
22245,3.33,0.08
22246,1.26,37.67
22247,0.26,0.06
22248,3.49,0.12
22249,0.57,9.24
22250,2.86,0.11
22251,1.27,0.7
22252,2.11,0.37
22253,7.84,0.02
22254,0.18,6.2
22255,6.55,0.94
22256,0.09,2.26
22257,0.08,1.63
22258,1.06,0.18
22259,0.11,0.14
22260,26.93,1.03
22261,0.07,0.03
22262,0.02,0.09
22263,3.62,0.55
22264,0.04,3.01
22265,1.31,0.24
22266,4.26,2.93
22267,6.62,2.16
22268,3.18,0.65
22269,11.33,0.71
22270,5.54,0.09
22271,1.5,0.47
22272,0.9,1.62
22273,0.99,4.67
22274,3.6,2.81
22275,0.02,6.37
22276,6.17,3.14
22277,0.87,1.83
22278,2.88,0.27
22279,26.57,0.17
22280,0.15,1.08
22281,0.33,0.16
22282,0.06,0.6
22283,1.21,0.53
22284,0.02,17.45
22285,4.61,16.5
22286,244.21,0.06
22287,47.18,0.21
22288,8.13,2.13
22289,0.36,608.29
22290,21.88,9.45
22291,2.83,2.02
22292,0.55,0.37
22293,0.72,21.12
22294,0.85,0.02
22295,0.14,2.8
22296,2.04,2.92
22297,10.07,0.28
22298,0.06,2.33
22299,0.94,1.48
22300,0.9,1.47
22301,2.08,14.82
22302,0.39,0.29
22303,0.15,0.08
22304,1.18,774.9
22305,0.35,0.04
22306,11.97,13.32
22307,4.48,3.71
22308,0.02,24.99
22309,0.57,0.28
22310,11.84,0.27
22311,0.43,0.03
22312,4.96,4.45
22313,0.88,0.08
22314,1.56,0.89
22315,0.04,1.39
22316,0.05,2.16
22317,3.31,4.3
22318,3.15,23.2
22319,41.69,0.46
22320,2.88,7.35
22321,0.16,0.16
22322,0.05,1.54
22323,1.44,2.04
22324,0.05,1.58
22325,0.57,0.59
22326,2.56,0.19
22327,0.3,1.14
22328,0.05,3.12
22329,2.65,57.56
22330,0.12,0.87
22331,3.59,0.3
22332,1.23,0.14
22333,0.3,0.55
22334,3.4,0.11
22335,16.16,10.58
22336,52.13,0.01
22337,25.54,2.9
22338,0.23,4.46
22339,0.58,2.69
22340,6.39,49.54
22341,15.57,0.75
22342,18.65,11.58
22343,3.83,34.49
22344,0.18,0.12
22345,61.64,0.47
22346,0.32,26.77
22347,0.6,7.17
22348,1.94,0.16
22349,0.65,0.79
22350,0.88,0.5
22351,153.38,3.18
22352,0.51,2.13
22353,3.57,0.12
22354,0.04,0.51
22355,0.98,72.52
22356,1.63,0.18
22357,0.48,0.11
22358,0.04,0.01
22359,5.83,0.05
22360,3.32,0.71
22361,10.97,2.9
22362,0.36,13.13
22363,9.33,12.37
22364,0.34,0.06
22365,0.03,2.55
22366,0.03,0.48
22367,6.55,0.15
22368,6.52,0.09
22369,0.24,5.68
22370,0.3,4.18
22371,11.07,4.67
22372,0.19,0.05
22373,0.3,10.81
22374,12.31,11.18
22375,17.98,0.55
22376,1.25,0.1
22377,1.28,4.84
22378,0.04,3.99
22379,3.67,0.79
22380,0.82,1.26
22381,283.57,6.39
22382,25.55,10.83
22383,2.87,0.24
22384,0.23,0.78
22385,4.58,1.01
22386,0.76,0.16
22387,0.79,7.0
22388,1.47,0.1
22389,2.92,0.76
22390,1.52,0.19
22391,0.63,64.29
22392,0.61,0.63
22393,0.57,591.17
22394,0.19,0.2
22395,1.61,0.2
22396,0.48,0.36
22397,0.32,0.58
22398,0.36,1.87
22399,1.81,5.9
22400,16.14,2.47
22401,14.63,154.53
22402,1.08,0.17
22403,1.2,7.49
22404,0.43,3.27
22405,3.92,2.2
22406,0.01,0.85
22407,16.95,0.18
22408,0.21,0.14
22409,0.68,0.71
22410,0.02,0.82
22411,0.14,200.67
22412,1.09,0.02
22413,3.0,0.08
22414,0.07,0.33
22415,0.14,2.62
22416,1.22,0.13
22417,3.15,0.15
22418,1.24,39.62
22419,8.98,22.5
22420,0.78,1.02
22421,0.25,1.0
22422,0.91,0.09
22423,3.05,0.05
22424,0.03,2.36
22425,47.07,0.1
22426,4.23,0.92
22427,18.53,1.19
22428,0.4,9.36
22429,0.22,0.2
22430,0.07,1.53
22431,1.75,0.28
22432,0.53,24.96
22433,0.02,0.17
22434,12.0,0.01
22435,1.64,0.62
22436,4.88,18.55
22437,0.46,2.0
22438,0.23,0.01
22439,0.84,0.1
22440,49.0,0.03
22441,0.77,0.44
22442,0.19,3.24
22443,0.53,0.66
22444,0.79,0.05
22445,115.92,13.49
22446,5.53,2.76
22447,1.56,4.54
22448,0.25,0.58
22449,1.04,1.17
22450,4.74,27.38
22451,0.31,1.72
22452,0.26,0.47
22453,0.47,2.59
22454,3.04,0.08
22455,0.04,0.13
22456,4.77,0.21
22457,6.01,1.3
22458,1.19,3.38
22459,0.98,1.18
22460,0.01,2.91
22461,253.75,0.0
22462,0.14,14.6
22463,10.78,6.84
22464,2.54,6.55
22465,0.34,4.77
22466,0.03,0.44
22467,3.76,2.12
22468,0.05,33.01
22469,0.37,27.12
22470,0.21,10.57
22471,0.39,0.83
22472,0.06,49.75
22473,0.18,1.02
22474,0.24,1.35
22475,0.01,0.1
22476,2.56,2.0
22477,0.03,14.26
22478,0.28,67.15
22479,26.79,12.04
22480,0.24,6.65
22481,13.95,0.05
22482,0.13,115.73
22483,0.13,13.23
22484,0.53,0.73
22485,3.09,0.05
22486,2.2,0.08
22487,2.09,1.5
22488,1.0,19.73
22489,1.09,0.31
22490,2.51,0.16
22491,6.74,0.32
22492,8.06,0.08
22493,0.05,66.99
22494,0.61,0.17
22495,0.72,1.59
22496,4.07,2.39
22497,1.86,957.53
22498,42.1,154.56
22499,17.75,15.41
22500,0.63,1.75
22501,0.27,0.03
22502,0.02,8.8
22503,34.83,0.01
22504,0.12,0.13
22505,0.04,0.3
22506,0.43,3.15
22507,2.06,0.23
22508,0.97,151.05
22509,0.13,0.42
22510,0.25,3.5
22511,8.08,0.07
22512,0.35,6.36
22513,4.98,7.8
22514,0.32,3.59
22515,0.53,0.47
22516,1330.21,0.26
22517,0.2,559.73
22518,0.51,9.41
22519,0.22,2.63
22520,0.69,0.06
22521,0.89,0.08
22522,0.56,0.78
22523,2.33,0.38
22524,2.34,3.47
22525,4.62,0.32
22526,0.59,0.37
22527,0.59,0.51
22528,45.55,8.0
22529,4.12,0.13
22530,1.08,3.12
22531,0.97,0.11
22532,0.03,0.71
22533,4.43,0.54
22534,0.15,1.79
22535,3.62,0.47
22536,7.3,0.54
22537,1.17,1.31
22538,4.24,13.55
22539,0.03,15.39
22540,2.13,27.1
22541,0.27,4.74
22542,0.66,0.54
22543,0.09,5.26
22544,2.65,0.47
22545,1.66,0.26
22546,0.72,0.43
22547,0.65,69.85
22548,1.49,0.88
22549,0.57,0.75
22550,130.66,2.12
22551,5.0,0.92
22552,16.15,4.86
22553,0.43,5.03
22554,12.44,0.46
22555,0.38,0.24
22556,0.25,23.64
22557,9.79,0.06
22558,1.34,0.11
22559,65.96,0.37
22560,0.16,1.62
22561,50.22,0.23
22562,14.98,10.79
22563,1.51,0.95
22564,17.97,2.52
22565,0.3,0.14
22566,0.14,0.34
22567,0.17,0.32
22568,1.99,6.18
22569,0.02,2.12
22570,0.27,2.61
22571,5.45,1.65
22572,33.78,1.09
22573,2.74,0.18
22574,1.74,0.04
22575,28.04,2.25
22576,7.65,21.07
22577,6.69,127.17
22578,10.32,0.06
22579,0.5,0.56
22580,3.0,5.65
22581,0.2,0.06
22582,1.03,0.87
22583,36.0,0.29
22584,4.3,0.19
22585,2.41,1.12
22586,0.33,0.12
22587,1.5,3.24
22588,9.43,0.3
22589,0.38,0.72
22590,0.08,65.5
22591,2.19,0.23
22592,0.92,13.92
22593,0.76,0.12
22594,0.6,1.9
22595,1.2,0.17
22596,2.08,0.11
22597,0.32,7.33
22598,1.22,0.28
22599,4.75,2.96
22600,2.46,347.5
22601,0.81,0.53
22602,0.51,4.14
22603,3.31,0.09
22604,0.15,1.54
22605,0.07,13.74
22606,0.0,0.5
22607,3.4,6.29
22608,0.74,0.84
22609,0.04,0.21
22610,0.03,1.87
22611,1.83,0.22
22612,0.13,2.01
22613,2.24,11.04
22614,0.72,0.16
22615,8.92,2.26
22616,10.76,23.17
22617,2.8,23.99
22618,0.08,4.28
22619,8.42,4.46
22620,2.22,0.3
22621,15.43,0.06
22622,0.66,0.27
22623,0.13,38.8
22624,5.22,0.45
22625,30.41,0.29
22626,0.23,0.01
22627,0.54,29.02
22628,0.34,106.92
22629,10.66,0.82
22630,0.07,0.41
22631,1.07,0.16
22632,0.17,0.03
22633,0.03,0.91
22634,1.23,14.09
22635,0.13,0.15
22636,0.03,0.22
22637,0.01,0.3
22638,5.6,1.69
22639,126.6,0.62
22640,11.64,57.78
22641,0.26,3.02
22642,11.17,0.46
22643,0.27,0.14
22644,9.54,0.14
22645,0.24,0.11
22646,0.35,0.25
22647,49.53,23.83
22648,5.86,3.04
22649,0.23,1.27
22650,0.05,0.18
22651,0.89,0.4
22652,1.37,107.77
22653,1.07,0.01
22654,0.34,18.29
22655,6.81,25.6
22656,20.31,67.75
22657,1.15,1.06
22658,0.01,0.51
22659,0.08,0.19
22660,7.01,0.2
22661,0.57,1.18
22662,0.26,0.13
22663,0.46,0.01
22664,0.37,13.51
22665,295.59,0.49
22666,0.55,0.27
22667,0.98,0.04
22668,240.26,2.12
22669,0.05,0.55
22670,0.13,0.01
22671,20.47,8.05
22672,0.36,0.77
22673,13.78,0.17
22674,3.53,0.75
22675,1.57,0.35
22676,0.03,5.71
22677,1.26,2.87
22678,0.18,0.05
22679,1.06,0.81
22680,0.36,1.8
22681,0.03,0.36
22682,31.09,0.13
22683,0.13,0.04
22684,19.27,1.1
22685,0.63,4.49
22686,5.88,0.24
22687,0.46,0.17
22688,0.26,0.08
22689,1.6,1.08
22690,1.25,0.32
22691,3.1,0.05
22692,11.73,0.16
22693,4.95,0.01
22694,0.27,7.04
22695,2.49,0.01
22696,6.97,0.18
22697,0.16,10.58
22698,0.15,0.38
22699,2.25,14.73
22700,0.07,2.88
22701,7.13,0.18
22702,122.37,1.05
22703,0.21,0.03
22704,7.93,2.17
22705,0.34,9.59
22706,8.66,0.33
22707,14.39,0.84
22708,0.25,0.01
22709,2.74,0.35
22710,1.68,2.99
22711,2.73,0.6
22712,4.73,9.25
22713,17.96,1.68
22714,2.82,0.2
22715,0.6,0.89
22716,5.64,1.16
22717,0.49,2.92
22718,8.9,0.97
22719,2.18,21.01
22720,0.0,4.35
22721,0.46,4.56
22722,50.06,0.06
22723,1.07,0.13
22724,0.01,4.12
22725,3.23,0.38
22726,29.21,0.48
22727,4.87,13.14
22728,0.36,3.0
22729,5.33,1.15
22730,18.53,0.26
22731,0.25,1.8
22732,0.33,14.38
22733,7.57,0.64
22734,0.07,51.91
22735,35.02,0.17
22736,1.15,5.04
22737,177.64,0.02
22738,29.4,1.36
22739,0.69,19.7
22740,15.29,3.37
22741,0.32,0.04
22742,20.96,20.48
22743,0.06,0.13
22744,0.52,0.81
22745,4.02,0.13
22746,0.86,18.47
22747,1.91,12.27
22748,4.85,0.42
22749,0.11,35.96
22750,52.98,0.98
22751,2.07,1.66
22752,0.37,0.06
22753,0.28,1.58
22754,0.02,0.08
22755,0.62,5.48
22756,3.7,0.86
22757,0.36,0.52
22758,0.14,0.04
22759,0.57,0.49
22760,4.25,0.32
22761,8.7,0.32
22762,0.95,0.03
22763,47.67,0.14
22764,0.04,0.41
22765,0.14,0.2
22766,2.4,0.05
22767,10.44,0.03
22768,0.17,0.06
22769,0.47,0.15
22770,0.49,3.77
22771,26.89,0.4
22772,0.36,4.73
22773,0.01,0.31
22774,0.13,72.55
22775,2.48,10.7
22776,0.21,2.53
22777,1.63,4.11
22778,1.49,23.2
22779,0.31,0.29
22780,0.28,0.98
22781,6.06,0.89
22782,0.85,0.16
22783,0.01,21.42
22784,6.68,0.95
22785,3.49,0.15
22786,6.2,6.79
22787,0.04,43.82
22788,0.03,0.49
22789,0.18,0.06
22790,3.32,0.14
22791,14.72,139.79
22792,0.48,0.33
22793,0.23,1.89
22794,111.5,3.38
22795,7.98,13.92
22796,0.11,1.78
22797,0.56,48.91
22798,4.16,19.46
22799,5.91,21.27
22800,0.03,7.23
22801,1.9,11.79
22802,0.71,6.24
22803,0.03,0.04
22804,1.68,0.44
22805,0.18,0.1
22806,0.56,0.02
22807,0.0,1.16
22808,1.33,24.08
22809,1.6,0.02
22810,7.59,2.5
22811,0.1,6.5
22812,0.27,0.17
22813,0.13,10.29
22814,22.29,0.43
22815,63.96,0.47
22816,101.24,0.68
22817,9.25,7.16
22818,0.33,0.37
22819,0.22,0.25
22820,0.79,1.15
22821,0.0,2.86
22822,4.2,8.92
22823,5.09,12.91
22824,56.42,20.04
22825,1.12,4.86
22826,0.56,0.6
22827,0.29,3.75
22828,4.67,1.21
22829,1.49,44.14
22830,60.41,0.01
22831,5.74,1.8
22832,7.43,3.12
22833,0.43,0.57
22834,7.18,14.47
22835,0.1,0.12
22836,4.49,0.07
22837,1.7,7.96
22838,0.09,0.4
22839,1.22,2.13
22840,0.15,21.9
22841,3.94,0.09
22842,0.12,5.48
22843,0.03,65.28
22844,0.24,0.5
22845,0.36,0.53
22846,0.83,8.62
22847,0.47,3.56
22848,3.13,14.51
22849,10.86,2.2
22850,0.12,0.09
22851,26.19,1.52
22852,45.31,2.44
22853,0.39,4.16
22854,0.1,1.9
22855,0.39,0.44
22856,3.25,0.25
22857,2.64,14.31
22858,0.15,0.41
22859,0.07,0.56
22860,0.84,0.1
22861,1.52,1.97
22862,0.02,1.23
22863,0.07,0.53
22864,4.02,0.23
22865,2.57,481.48
22866,0.08,14.29
22867,0.0,0.1
22868,4.55,12.89
22869,63.28,0.52
22870,0.13,20.15
22871,0.18,1.82
22872,0.05,16.56
22873,0.11,0.06
22874,0.9,5.19
22875,3.4,0.28
22876,20.62,0.47
22877,6.48,2.52
22878,0.27,7.25
22879,6.03,7.69
22880,0.22,0.26
22881,38.27,7.18
22882,0.12,5.34
22883,3.48,2.92
22884,0.24,0.52
22885,8.26,0.51
22886,2.47,2.07
22887,15.28,1.2
22888,20.96,7.79
22889,0.77,0.02
22890,0.49,2.55
22891,0.55,0.24
22892,0.2,2.24
22893,0.33,3.9
22894,0.56,12.1
22895,0.59,0.45
22896,0.62,13.26
22897,0.05,1.85
22898,8.93,0.04
22899,0.69,0.03
22900,1.05,0.87
22901,0.88,3.48
22902,0.37,1.46
22903,9.77,33.01
22904,0.1,0.52
22905,0.03,4.81
22906,0.38,1.76
22907,0.01,0.14
22908,5.39,2.6
22909,0.07,0.01
22910,0.02,1.06
22911,0.14,0.87
22912,0.05,0.83
22913,1.33,0.33
22914,1.92,0.03
22915,1.01,1.44
22916,0.45,7.09
22917,2.7,0.15
22918,2.39,0.95
22919,2.65,16.41
22920,17.73,5.57
22921,0.25,1.62
22922,0.17,1.73
22923,6.65,0.08
22924,4.4,0.84
22925,5.6,0.45
22926,4.46,6.28
22927,4.77,65.51
22928,0.05,0.99
22929,24.55,0.38
22930,5.31,15.98
22931,0.29,0.01
22932,0.06,1.22
22933,8.53,0.47
22934,0.79,0.1
22935,4.57,76.74
22936,10.25,0.15
22937,13.26,0.1
22938,1.29,105.81
22939,3.35,49.09
22940,6.59,50.98
22941,0.26,75.17
22942,4.94,0.26
22943,0.44,12.12
22944,5.78,2.34
22945,0.56,3.31
22946,1.22,16.64
22947,0.49,0.21
22948,5.45,0.52
22949,0.68,0.25
22950,0.23,0.4
22951,0.4,0.05
22952,0.12,8.92
22953,7.74,0.03
22954,0.18,8.88
22955,6.82,0.68
22956,18.73,0.05
22957,9.88,0.38
22958,0.13,2.64
22959,4.22,0.07
22960,0.03,0.04
22961,0.43,1.8
22962,116.46,0.13
22963,3.63,1.05
22964,0.23,0.0
22965,0.47,6.16
22966,0.19,3.66
22967,1.75,0.26
22968,10.84,0.81
22969,0.85,3.26
22970,0.61,2.61
22971,0.04,0.04
22972,2.16,0.01
22973,0.05,1.22
22974,3.13,120.98
22975,0.09,12.89
22976,0.06,1.63
22977,1.68,4.33
22978,0.71,0.09
22979,4.2,3.95
22980,29.71,0.21
22981,0.36,0.51
22982,6.38,0.02
22983,0.45,0.35
22984,0.1,17.1
22985,1.59,0.56
22986,0.44,8.42
22987,0.04,0.83
22988,0.64,0.22
22989,0.06,0.77
22990,180.47,0.08
22991,0.47,2.16
22992,0.55,0.06
22993,2.73,0.15
22994,0.06,0.14
22995,1.24,0.29
22996,0.26,2.05
22997,4.46,0.05
22998,8.18,1.03
22999,0.08,2.35
23000,8.05,47.59
23001,0.05,4.43
23002,5.93,0.31
23003,3.23,33.6
23004,2.55,111.79
23005,0.04,27.41
23006,1.44,0.6
23007,0.68,0.05
23008,3.44,0.3
23009,0.13,0.02
23010,2.27,0.09
23011,0.55,10.41
23012,0.04,6.2
23013,2.37,3.92
23014,0.3,9.09
23015,19.58,2.01
23016,11.14,4.3
23017,4.01,2.16
23018,4.12,0.05
23019,0.06,0.59
23020,1.07,1.8
23021,2.33,341.07
23022,0.19,25.82
23023,1.17,5.69
23024,0.31,13.36
23025,194.23,0.4
23026,0.18,2.29
23027,0.37,348.33
23028,3.13,1.17
23029,3.41,0.77
23030,7.57,0.13
23031,0.04,0.04
23032,3.29,0.04
23033,0.55,6.62
23034,0.03,0.35
23035,9.26,0.33
23036,0.41,0.77
23037,23.61,2.36
23038,7.85,0.03
23039,0.52,0.61
23040,1.55,2.68
23041,8.88,3.99
23042,0.11,1.09
23043,1.88,2.0
23044,0.16,1.13
23045,0.01,0.95
23046,1.77,0.59
23047,0.23,0.35
23048,13.33,0.22
23049,41.77,0.17
23050,0.22,0.15
23051,15.52,0.73
23052,0.63,0.09
23053,2.26,0.36
23054,1.81,0.27
23055,0.48,6.64
23056,1.89,3.46
23057,0.02,0.31
23058,1.14,2.24
23059,14.99,1.91
23060,1.4,0.09
23061,2.37,0.46
23062,0.46,1.86
23063,2.03,44.47
23064,3.14,0.17
23065,0.02,0.3
23066,12.39,0.29
23067,3.33,16.83
23068,0.85,0.31
23069,12.01,0.08
23070,0.71,1.03
23071,0.87,4.04
23072,0.14,0.13
23073,1.72,1.26
23074,0.4,0.52
23075,67.23,5.62
23076,0.28,2.96
23077,0.85,85.45
23078,12.09,0.11
23079,0.56,1.56
23080,0.05,2.88
23081,0.04,0.01
23082,2.24,2.74
23083,0.94,0.16
23084,5.3,6.65
23085,0.22,44.1
23086,25.28,0.09
23087,0.35,2.18
23088,0.29,0.97
23089,0.39,0.05
23090,0.47,0.11
23091,0.54,1.21
23092,34.97,2.2
23093,6.84,6.87
23094,0.94,0.52
23095,2.3,130.88
23096,15.52,2.0
23097,21.91,0.29
23098,0.65,0.21
23099,8.62,0.1
23100,0.01,2.64
23101,2.29,0.03
23102,1.63,5.09
23103,0.48,18.26
23104,0.1,0.2
23105,5.29,0.04
23106,0.0,2.06
23107,0.65,10.37
23108,0.94,0.49
23109,30.18,0.16
23110,7.97,0.94
23111,1.05,0.06
23112,0.33,0.04
23113,0.09,3.29
23114,39.54,6.87
23115,3.17,22.87
23116,1.7,0.03
23117,0.32,0.76
23118,6.47,0.46
23119,0.29,0.94
23120,69.06,0.01
23121,6.05,0.81
23122,0.12,3.25
23123,39.44,2.27
23124,32.0,0.43
23125,0.03,1.46
23126,0.39,0.27
23127,23.36,1.09
23128,15.83,22.55
23129,0.02,0.33
23130,0.01,0.64
23131,1.91,13.25
23132,10.34,0.95
23133,3.38,65.49
23134,0.1,0.6
23135,1.45,1.15
23136,0.49,0.22
23137,0.32,7.83
23138,0.8,0.27
23139,0.37,0.08
23140,2.04,0.3
23141,0.13,3.18
23142,0.22,0.02
23143,2.21,3.7
23144,0.08,0.18
23145,0.1,0.39
23146,1.83,4.21
23147,0.33,2.47
23148,0.06,0.13
23149,0.18,5.83
23150,7.6,5.25
23151,0.05,0.72
23152,0.62,0.03
23153,50.29,2.57
23154,0.05,2.12
23155,1.66,7.13
23156,8.73,28.97
23157,2.1,1.33
23158,0.03,0.66
23159,0.84,0.43
23160,0.04,0.35
23161,9.15,103.2
23162,2.55,5.86
23163,1.23,1.98
23164,7.54,6.44
23165,13.42,39.86
23166,0.01,0.37
23167,0.07,1.55
23168,1.53,0.07
23169,5.01,4.02
23170,0.3,2.74
23171,5.33,1.55
23172,0.27,0.55
23173,0.05,0.45
23174,0.55,0.31
23175,4.48,2.09
23176,0.18,3.01
23177,0.0,2.49
23178,0.85,1.39
23179,0.36,1.43
23180,1.65,0.1
23181,10.77,22.47
23182,4.91,1.18
23183,17.02,0.03
23184,7.08,0.08
23185,0.02,9.58
23186,36.63,28.32
23187,0.07,0.93
23188,0.35,2.06
23189,0.08,7.33
23190,5.56,6.8
23191,2.67,18.95
23192,7.5,7.48
23193,0.34,0.97
23194,0.21,0.5
23195,1.26,0.1
23196,14.41,3.82
23197,0.61,1.49
23198,1.9,0.35
23199,0.08,1.39
23200,0.03,8.54
23201,0.21,0.34
23202,0.33,0.01
23203,0.04,0.2
23204,5.86,0.2
23205,0.05,7.93
23206,7.22,0.6
23207,0.3,0.63
23208,0.55,0.35
23209,0.37,2.17
23210,6.01,2.3
23211,456.73,15.32
23212,0.76,2.51
23213,11.05,88.55
23214,1.23,1.48
23215,0.26,0.34
23216,4.55,0.5
23217,0.92,7.43
23218,0.46,4.22
23219,0.25,0.08
23220,0.08,0.09
23221,24.55,0.24
23222,1.09,0.64
23223,14.15,0.17
23224,1.26,1.04
23225,0.6,1.21
23226,8.12,0.83
23227,7.71,0.28
23228,0.26,22.64
23229,11.71,0.3
23230,9.42,6.92
23231,0.85,6.71
23232,0.04,4.96
23233,10.03,37.21
23234,0.35,0.03
23235,7.32,1.1
23236,0.76,0.8
23237,0.53,3.15
23238,3.49,12.63
23239,126.23,0.36
23240,4.35,2.22
23241,11.3,4.03
23242,8.79,7.92
23243,16.52,2.27
23244,1.73,0.34
23245,0.66,1.44
23246,0.4,0.57
23247,3.13,0.88
23248,0.3,1.71
23249,0.32,5.7
23250,3.17,0.31
23251,32.79,0.14
23252,0.02,0.05
23253,0.12,0.62
23254,1.0,0.05
23255,0.02,5.66
23256,55.94,15.58
23257,0.05,10.6
23258,0.73,0.13
23259,2.93,0.12
23260,49.37,0.86
23261,0.47,1.82
23262,0.66,1.6
23263,18.25,1.66
23264,1.64,0.34
23265,0.01,0.22
23266,0.29,0.72
23267,55.51,2.08
23268,22.77,6.31
23269,0.18,5.99
23270,0.21,2.13
23271,0.08,1.19
23272,0.05,0.0
23273,0.02,0.08
23274,1.06,0.28
23275,0.46,0.74
23276,0.99,0.47
23277,0.02,0.04
23278,0.09,13.67
23279,0.55,0.33
23280,0.69,25.72
23281,23.35,8.59
23282,1.46,0.29
23283,1.21,0.14
23284,2.86,3.05
23285,0.28,28.53
23286,0.0,1.28
23287,6.68,2.24
23288,3.32,43.21
23289,0.06,1.82
23290,0.07,0.31
23291,2.02,0.31
23292,0.1,0.22
23293,1.53,0.36
23294,6.09,199.52
23295,2.17,0.76
23296,0.19,4.9
23297,0.09,0.33
23298,0.38,31.1
23299,0.59,7.23
23300,0.22,16.83
23301,0.46,1.32
23302,0.24,0.43
23303,13.06,0.5
23304,0.24,0.1
23305,0.2,18.05
23306,209.35,7.37
23307,0.0,2.78
23308,9.39,0.03
23309,0.25,1.11
23310,0.17,36.97
23311,66.26,4.28
23312,0.48,12.11
23313,14.61,0.64
23314,0.96,0.04
23315,0.3,0.92
23316,0.26,0.04
23317,0.72,10.37
23318,0.65,0.4
23319,0.13,12.91
23320,0.12,5.41
23321,14.28,0.39
23322,2.35,23.15
23323,2.6,23.56
23324,0.05,2.15
23325,4.3,0.02
23326,8.65,0.06
23327,0.57,1.6
23328,1.19,0.09
23329,3.05,9.47
23330,24.0,1.93
23331,1.73,2.83
23332,0.16,2.01
23333,0.17,2.52
23334,1.67,0.26
